new,host,a,soa,status_code,mx,ns,txt,cname,cdn,cdn-name,caa,aaaa,has_internal_ips,internal_ips
[x],cloud.go.hicaps.com.au,198.245.82.44,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,"ns3.exacttarget.com, ns1.exacttarget.com, ns2.exacttarget.com, ns4.exacttarget.com",,pub.s6.exacttarget.com,,,,,,
[x],cloud.messages.nab.com.au,13.111.214.146,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],cloud.portfolioaccess.nab.com.au,13.111.38.64,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],cloud.propertyservices.nab.com.au,13.111.214.152,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],coinbase-php-minerva.claiming.com.au,"13.32.99.114, 13.32.99.78, 13.32.99.76, 13.32.99.31","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],coinbase-php-wwww.claiming.com.au,"13.32.99.31, 13.32.99.78, 13.32.99.114, 13.32.99.76","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1342.awsdns-39.org, ns-1708.awsdns-21.co.uk, ns-283.awsdns-35.com, ns-670.awsdns-19.net",,www.claiming.com.au,True,cloudfront,,,,
[x],coinbasegamecredittests.claiming.com.au,"13.32.99.114, 13.32.99.31, 13.32.99.78, 13.32.99.76","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],coinbasetomtgox.claiming.com.au,"13.32.99.114, 13.32.99.31, 13.32.99.76, 13.32.99.78","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1342.awsdns-39.org, ns-1708.awsdns-21.co.uk, ns-283.awsdns-35.com, ns-670.awsdns-19.net",,www.claiming.com.au,True,cloudfront,,,,
[x],coinbasevalue.partners.claiming.com.au,"108.156.60.117, 108.156.60.3, 108.156.60.77, 108.156.60.101","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],coinbasevaluelogin.claiming.com.au,"13.227.173.75, 13.227.173.31, 13.227.173.117, 13.227.173.76","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],collect.nab.com.au,"15.197.224.21, 3.33.191.201","ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],comms.advantedge.com.au,46.51.168.103,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,in.emailcc.com,,v=spf1 include:emailcc.com -all,,,,,,,
[x],comms.hicaps.com.au,203.14.199.84,"ns-1143.awsdns-14.org, awsdns-hostmaster.amazon.com",NOERROR,"mx1.au.v6send.net, mx2.au.v6send.net",,v=spf1 ip4:103.69.164.0/22 ip4:203.14.199.0/24 -all,app3.au.v6send.net,,,"mailto:domains@emdbms.com, entrust.net, letsencrypt.org, rapidssl.com",,,
[x],comms.jbwere.com.au,198.245.82.46,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,inbound-reply.s6.exacttarget.com,"ns4.exacttarget.com, ns2.exacttarget.com, ns3.exacttarget.com, ns1.exacttarget.com","spf2.0/pra include:cust-senderid.exacttarget.com -all, v=spf1 include:cust-spf.exacttarget.com -all",,,,,,,
[x],comms.nabbroker.com.au,46.51.168.103,"ns1.nabbroker.com.au, hostmaster.national.com.au",NOERROR,in.emailcc.com,,v=spf1 include:emailcc.com -all,,,,,,,
[x],comms.nabcapitalnotes6.nab.com.au,203.14.199.84,"ns-1143.awsdns-14.org, awsdns-hostmaster.amazon.com",NOERROR,"mx1.au.v6send.net, mx2.au.v6send.net",,v=spf1 ip4:103.69.164.0/22 ip4:203.14.199.0/24 -all,app3.au.v6send.net,,,"mailto:domains@emdbms.com, entrust.net, letsencrypt.org, rapidssl.com",,,
[x],communications.ubank.com.au,198.245.82.46,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,inbound-reply.s6.exacttarget.com,"ns2.exacttarget.com, ns4.exacttarget.com, ns3.exacttarget.com, ns1.exacttarget.com","v=spf1 include:cust-spf.exacttarget.com -all, spf2.0/pra include:cust-senderid.exacttarget.com -all",,,,,,,
[x],conbase.promo.claiming.com.au,"13.32.99.31, 13.32.99.78, 13.32.99.76, 13.32.99.114","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],confidential-00000-okta-idp-supportidpsvc.claiming.com.au,"18.244.102.56, 18.244.102.65, 18.244.102.70, 18.244.102.102","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],consulting.00000-okta-idp-supportidpsvc.claiming.com.au,"13.32.99.31, 13.32.99.78, 13.32.99.114, 13.32.99.76","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],content.lbprod.ubank.com.au,164.53.220.130,"gtm01-em-tier1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],content.ubank.com.au,,,NOERROR,,,,content.lb.ubank.com.au,,,,,,
[x],cr.nab.com.au,184.25.219.79,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"group-redirects.nab.com.au.edgekey.net, e2941.x.akamaiedge.net",,,,,,
[x],crer.nab.com.au,"13.237.158.118, 13.210.207.101, 54.253.97.193","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"apac.ehssrisk.sai360.net, dc-ehs360-prd-app1-lb-151648423.ap-southeast-2.elb.amazonaws.com",,,,,,
[x],csg.nab.com.au,164.53.192.66,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,"nabcsg.national.com.au, nabcsg-kx.national.com.au",,,,,,
[x],csmtp.nab.com.au,"164.53.221.140, 164.53.235.140, 164.53.221.141, 164.53.235.141","ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],customer-api-nab.nabtrade.com.au,23.201.248.22,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"api-nab.nabtrade.com.au.edgekey.net, e7088.x.akamaiedge.net",,,,,,
[x],customer-api-pilot.jbwere.com.au,23.197.132.226,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"my.jbwere.com.au.edgekey.net, e8021.x.akamaiedge.net",,,,,,
[x],customer-api.jbwere.com.au,23.201.251.183,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"my.jbwere.com.au.edgekey.net, e8021.x.akamaiedge.net",,,,,,
[x],customer-api.nabbroker.com.au,88.221.191.65,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"customer-api.nabbroker.com.au.edgekey.net, e4963.x.akamaiedge.net",,,,,,
[x],customer.api-next.nab.com.au,104.81.115.159,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"prod-clientgw.api.nab.edgekey.net, e6117.x.akamaiedge.net",,,,,,
[x],customer.api-pilot.nab.com.au,104.66.99.207,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"prod-clientgw.api.nab.edgekey.net, e6117.x.akamaiedge.net",,,,,,
[x],customer.api-prev.nab.com.au,23.198.22.195,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"prod-clientgw.api.nab.edgekey.net, e6117.x.akamaiedge.net",,,,,,
[x],db.lanternpay.com,"10.128.56.53, 10.128.56.216","ns-526.awsdns-01.net, awsdns-hostmaster.amazon.com",NOERROR,,,,listener.pafxuvutqwjznp.cbcnu2dc8gvd.ap-southeast-2.rds.amazonaws.com,,,,,True,"10.128.56.53, 10.128.56.216"
[x],dealing-poc.efx.extnp.nab.com.au,23.212.210.208,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"dealing-poc.efx.extnp.nab.com.au.edgekey.net, e8755.x.akamaiedge.net",,,,,,
[x],dealing-test.efx.extnp.nab.com.au,104.81.116.103,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"dealing-test.efx.extnp.nab.com.au.edgekey.net, e8755.x.akamaiedge.net",,,,,,
[x],dealing.efx.ext.nab.com.au,23.46.118.167,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"dealing.efx.ext.nab.com.au.edgekey.net, e4092.x.akamaiedge.net",,,,,,
[x],demo.claiming.com.au,"54.79.72.137, 13.211.24.165, 54.153.219.46","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],demo.paybyweb.nab.com.au,202.43.85.170,"ns-860.awsdns-43.net, awsdns-hostmaster.amazon.com",NOERROR,,,,demo.nabpaybyweb.securepay.com.au,,,,,,
[x],demo.transact.nab.com.au,202.43.85.169,"ns-246.awsdns-30.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],demopaybyweb.nab.com.au,202.43.85.170,"ns-860.awsdns-43.net, awsdns-hostmaster.amazon.com",NOERROR,,,,nabbillpaydemo.securepay.com.au,,,,,,
[x],dev-advice.ib.nab.com.au,104.68.242.131,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"dev.www.mlc.com.au.edgekey.net, e1451.x.akamaiedge.net",,,,,,
[x],dev-marketing.test.lanternpay.com,,"ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],dev-merchant.extnp.nab.com.au,23.197.141.228,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"merchant.extnp.nab.com.au.edgekey.net, e13370.x.akamaiedge.net",,,,,,
[x],dev.claiming.com.au,"13.211.24.165, 54.153.219.46, 54.79.72.137","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],dev1-forms.nonprod.nabmarginlending.com.au,23.37.42.66,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabtrade.com.au.edgekey.net, e8891.x.akamaiedge.net",,,,,,
[x],dev1-www.nonprod.nabmarginlending.com.au,92.122.64.199,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabtrade.com.au.edgekey.net, e8891.x.akamaiedge.net",,,,,,
[x],dev2-forms.nonprod.nabmarginlending.com.au,23.201.255.41,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabtrade.com.au.edgekey.net, e8891.x.akamaiedge.net",,,,,,
[x],dev2-www.nonprod.nabmarginlending.com.au,23.212.211.15,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabtrade.com.au.edgekey.net, e8891.x.akamaiedge.net",,,,,,
[x],developer.extnp.nab.com.au,104.102.18.23,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"developer.extnp.nab.com.au.edgekey.net, e1049.x.akamaiedge.net",,,,,,
[x],developer.nab.com.au,23.201.244.153,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"developer.nab.com.au.edgekey.net, e6191.x.akamaiedge.net",,,,,,
[x],digitalid-secure.api-test.nab.com.au,88.221.96.119,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"digitalid-secure.api-test.nab.com.au.edgekey.net, e2961.x.akamaiedge.net",,,,,,
[x],digitalid-secure.api.nab.com.au,23.212.205.73,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"digitalid-secure.api.nab.com.au.edgekey.net, e6048.x.akamaiedge.net",,,,,,
[x],digitalid.api-test.nab.com.au,23.46.119.192,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"openbank.api-cdrtest.nab.com.au.edgekey.net, e3734.x.akamaiedge.net",,,,,,
[x],digitalrewards.nab.com.au,"54.252.139.232, 52.62.227.103, 54.79.10.235","ns-1642.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,nab.deis.com.au,,,,,,
[x],directlink-ppte-sftp.nab.com.au,54.66.116.10,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,,,,ppte-sftp.extnp.nab.com.au,,,,,,
[x],directlink-ppte-sfx.nab.com.au,23.212.200.64,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.directlink-sfx.edgekey.net, e3429.x.akamaiedge.net",,,,,,
[x],directlink-sit-sftp.nab.com.au,13.237.131.142,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,,,,sit-sftp.extnp.nab.com.au,,,,,,
[x],directlink-stg-sfx.nab.com.au,23.201.248.55,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"stg.directlink-sfx.edgekey.net, e7121.x.akamaiedge.net",,,,,,
[x],directlink.transact.nab.com.au,203.22.215.99,"ns-246.awsdns-30.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],dns01.hicaps.com.au,203.57.240.223,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,"mxkxin01.national.com.au, mxemin01.national.com.au",,,,,,,,,
[x],docs.claiming.com.au,"75.101.167.250, 3.221.32.21, 54.173.9.218","ns-833.awsdns-40.net, awsdns-hostmaster.amazon.com",NOERROR,,,,phs.getpostman.com,,,letsencrypt.org,,,
[x],docs.lanternpay.com,"18.165.201.22, 18.165.201.128, 18.165.201.127, 18.165.201.125","ns-97.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,,
[x],docs.nab.com.au,104.102.46.190,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"docs.nab.com.au.edgekey.net, e13161.x.akamaiedge.net",,,,,,
[x],docs.nabtrade.com.au,202.68.68.15,"emu.fnz.com.au, hostmaster.emu.fnz.com.au",NOERROR,,,,,,,,,,
[x],documents.nab.com.au,184.25.219.79,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"documents.nab.com.au.edgekey.net, e2941.x.akamaiedge.net",,,,,,
[x],donotreply.nabcapitalnotes4.nab.com.au,203.14.199.85,"ns-1143.awsdns-14.org, awsdns-hostmaster.amazon.com",NOERROR,"mx2.au.v6send.net, mx1.au.v6send.net",,v=spf1 ip4:103.69.164.0/22 ip4:203.14.199.0/24 -all,app1.au.v6send.net,,,"rapidssl.com, letsencrypt.org, mailto:domains@emdbms.com, entrust.net",,,
[x],donotreply.nabcapitalnotes5.nab.com.au,"203.14.199.84, 203.14.199.25, 203.14.199.26","ns-1143.awsdns-14.org, awsdns-hostmaster.amazon.com",NOERROR,"mx1.au.v6send.net, mx2.au.v6send.net","ns-1269.awsdns-30.org, ns-1833.awsdns-37.co.uk, ns-535.awsdns-02.net, ns-74.awsdns-09.com",v=spf1 ip4:103.69.164.0/22 ip4:203.14.199.0/24 -all,app1.au.v6send.net,,,"mailto:domains@emdbms.com, entrust.net, letsencrypt.org, rapidssl.com",,,
[x],donotreply.spp.nab.com.au,"203.14.199.85, 203.14.199.25, 203.14.199.26","ns-1143.awsdns-14.org, awsdns-hostmaster.amazon.com",NOERROR,"mx1.au.v6send.net, mx2.au.v6send.net","ns-1269.awsdns-30.org, ns-1833.awsdns-37.co.uk, ns-535.awsdns-02.net, ns-74.awsdns-09.com",v=spf1 ip4:103.69.164.0/22 ip4:203.14.199.0/24 -all,app1.au.v6send.net,,,"mailto:domains@emdbms.com, entrust.net, letsencrypt.org, rapidssl.com",,,
[x],dsserver.lanternpay.com,"52.65.203.23, 54.79.195.155","ns-97.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],e.advantedge.com.au,198.245.82.46,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,inbound-reply.s6.exacttarget.com,"ns2.exacttarget.com, ns1.exacttarget.com, ns4.exacttarget.com, ns3.exacttarget.com","v=spf1 include:cust-spf.exacttarget.com -all, spf2.0/pra include:cust-senderid.exacttarget.com -all",,,,,,,
[x],e.nabbroker.com.au,198.245.82.46,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,inbound-reply.s6.exacttarget.com,"ns1.exacttarget.com, ns2.exacttarget.com, ns3.exacttarget.com, ns4.exacttarget.com","v=spf1 include:cust-spf.exacttarget.com -all, spf2.0/pra include:cust-senderid.exacttarget.com -all",,,,,,,
[x],einvoices.nab.com.au,184.25.219.79,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"group-redirects.nab.com.au.edgekey.net, e2941.x.akamaiedge.net",,,,,,
[x],email.advantedge.com.au,216.73.89.11,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,"inc16smtp1.ddc.dartmail.net, cl4bak1smtp1.ddc.dartmail.net, cl4bak1smtp2.ddc.dartmail.net, cl4bak2smtp1.ddc.dartmail.net",,,,,,,,,
[x],email.jbwere.com.au,192.243.228.1,"ns-435.awsdns-54.com, awsdns-hostmaster.amazon.com",NOERROR,inbound.campaign.adobe.com,"ns-1121.awsdns-12.org, ns-1949.awsdns-51.co.uk, ns-435.awsdns-54.com, ns-978.awsdns-58.net","google-site-verification=ITMzdgKAGre-9p1hO3SlIAuw3eJD6kvwpxXrWKK0BeY, v=spf1 ip4:130.248.211.0/24 -all",email.jbwere.com.au.cname.campaign.adobe.com,,,,,,
[x],employeecomms.messages.nab.com.au,13.111.140.187,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],eprocess.advantedge.com.au,88.221.191.196,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"eprocess.advantedge.com.au.edgekey.net, e5094.x.akamaiedge.net",,,,,,
[x],eprocessuat.advantedge.com.au,210.87.62.231,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],equitylending.nab.com.au,203.33.205.15,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,v=spf1 include:mail1.nab.com.au include:mail2.equitylending.nab.com.au ~all,,,,,,,
[x],equitylendingtest.nab.com.au,115.186.230.143,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],escrow.nab.com.au,23.212.205.251,"n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"escrow.nab.com.au.edgekey.net, e6362.dscx.akamaiedge.net",,,,"2a02:26f0:64:592::18da, 2a02:26f0:64:5a2::18da",,
[x],ewcs.ext.nab.com.au,,"ns-581.awsdns-08.net, awsdns-hostmaster.amazon.com",NOERROR,,"ns-581.awsdns-08.net, ns-417.awsdns-52.com, ns-2032.awsdns-62.co.uk, ns-1111.awsdns-10.org",,,,,,,,
[x],ewcs.extnp.nab.com.au,,"ns-79.awsdns-09.com, awsdns-hostmaster.amazon.com",NOERROR,,"ns-79.awsdns-09.com, ns-737.awsdns-28.net, ns-1833.awsdns-37.co.uk, ns-1094.awsdns-08.org",,,,,,,,
[x],ext.nab.com.au,"205.251.193.235, 205.251.194.51","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1380.awsdns-44.org, ns-1849.awsdns-39.co.uk, ns-491.awsdns-61.com, ns-563.awsdns-06.net",,,,,,2600:9000:5301:eb00::1,,
[x],extnp.nab.com.au,,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,,"ns-893.awsdns-47.net, ns-43.awsdns-05.com, ns-1824.awsdns-36.co.uk, ns-1473.awsdns-56.org",,,,,,,,
[x],facility.jbwere.co.nz,"104.22.73.214, 104.22.72.214, 172.67.15.62","june.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,True,cloudflare,,"2606:4700:10::6816:48d6, 2606:4700:10::6816:49d6, 2606:4700:10::ac43:f3e",,
[x],fblivechat-pilot.ext.nab.com.au,"104.126.37.185, 104.126.37.131","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"fblivechat.ext.nab.com.au.edgekey.net, e96105.x.akamaiedge.net",,,,,,
[x],fblivechat-pilot.extnp.nab.com.au,"2.23.209.166, 2.23.209.159","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"sit-fblivechat.extnp.nab.com.au.edgekey.net, e108045.x.akamaiedge.net",,,,,,
[x],fblivechat.ext.nab.com.au,"2.23.209.137, 2.23.209.158","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"fblivechat.ext.nab.com.au.edgekey.net, e96105.x.akamaiedge.net",,,,,,
[x],fblivechat.extnp.nab.com.au,"104.126.37.138, 104.126.37.186","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"sit-fblivechat.extnp.nab.com.au.edgekey.net, e108045.x.akamaiedge.net",,,,,,
[x],ffa.nab.com.au,104.102.23.194,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"group-redirects.nab.com.au.edgekey.net, e2941.x.akamaiedge.net",,,,,,
[x],fhp.nab.com.au,52.65.11.116,"ns-527.awsdns-01.net, awsdns-hostmaster.amazon.com",NOERROR,,,,"fp-aws-au-back.group-ib.com, k8s-istiosys-istioing-245f3491e8-20c60ff33b9fb931.elb.ap-southeast-2.amazonaws.com",,,,,,
[x],filetransfers.sandbox.lanternpay.com,"3.105.223.242, 54.66.63.127, 54.252.106.59","ns-592.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,s-6feed66123a24ac4b.server.transfer.ap-southeast-2.amazonaws.com,,,,,,
[x],financial.markets.nab.com.au,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"group-redirects.nab.com.au.edgekey.net, e2941.x.akamaiedge.net",,,,,,
[x],football.nab.com.au,104.102.23.194,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"group-redirects.nab.com.au.edgekey.net, e2941.x.akamaiedge.net",,,,,,
[x],forms.nabmarginlending.com.au,69.192.71.52,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"www.minisites.nabtrade.com.edgekey.net, e13099.x.akamaiedge.net",,,,,,
[x],forms.nabtrade.com.au,23.201.248.22,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"www.nabtrade.com.au.edgekey.net, e7088.x.akamaiedge.net",,,,,,
[x],fss.nabtrade.com.au,202.68.68.39,"emu.fnz.com.au, hostmaster.emu.fnz.com.au",NOERROR,,,,,,,,,,
[x],ftp.jbwere.co.nz,131.203.183.4,"june.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],ftp.medfin.com.au,125.7.19.243,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],gateway-api-test.nab.com.au,198.241.206.180,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,,,"nab-gw.apitest.cybersource.com, nab-gw.apitest.cybersource.com.cdn.cloudflare.net",,,,,,
[x],gateway-api.nab.com.au,198.241.206.185,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,,,"nab-gw.api.cybersource.com, nab-gw.api.cybersource.com.cdn.cloudflare.net",,,,,,
[x],gateway-portal-test.nab.com.au,"104.18.16.47, 104.18.17.47, 108.162.192.86, 172.64.32.86, 173.245.58.86, 108.162.193.246, 172.64.33.246, 173.245.59.246","cloe.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,"cloe.ns.cloudflare.com, wesley.ns.cloudflare.com",,,True,cloudflare,,"2606:4700:50::adf5:3a56, 2803:f800:50::6ca2:c056, 2a06:98c1:50::ac40:2056, 2606:4700:58::adf5:3bf6, 2803:f800:50::6ca2:c1f6, 2a06:98c1:50::ac40:21f6",,
[x],gateway-portal.nab.com.au,"104.18.0.61, 104.18.1.61","cloe.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,"wesley.ns.cloudflare.com, cloe.ns.cloudflare.com",,,True,cloudflare,,,,
[x],gateway.nab.com.au,103.55.149.32,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,v=spf1 include:mail1.nab.com.au include:mail2.gateway.nab.com.au ~all,,,,,,,
[x],gateway.pki.nab.com.au,103.55.149.33,"dns1.mastercard.com, hostmaster.mastercard.com",NOERROR,,,,pki.ap.gateway.mastercard.com,,,,,,
[x],gateway.test.nab.com.au,216.119.218.200,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],globalfintechlink.com,,"nsem02.national.com.au, hostmaster.national.com.au",NOERROR,"cust23659-2-in.mailcontrol.com, cust23659-1-in.mailcontrol.com","nsem02.national.com.au, nskx02.national.com.au",National Australia Bank Ltd,,,,,,,
[x],go.hicaps.com.au,198.245.82.46,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,inbound-reply.s6.exacttarget.com,"ns1.exacttarget.com, ns4.exacttarget.com, ns3.exacttarget.com, ns2.exacttarget.com","v=spf1 include:cust-spf.exacttarget.com -all, spf2.0/pra include:cust-senderid.exacttarget.com -all",,,,,,,
[x],gtm-em-tier1.advantedge.com.au,164.53.234.16,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],gtm-em-tier1.nab.com.au,164.53.234.16,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],gtm-em-tier1.ubank.com.au,164.53.234.16,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],gtm-kx-tier1.advantedge.com.au,164.53.220.16,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],gtm-kx-tier1.nab.com.au,164.53.220.16,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],gtm-kx-tier1.ubank.com.au,164.53.220.16,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],gtm01-t1.nab.com.au,164.53.221.120,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],hackathon-docs.api.extnp.nab.com.au,184.25.158.58,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"hackathon.api.extnp.nab.com.au.edgekey.net, e1049.x.akamaiedge.net",,,,,,
[x],hackathon-melb.api.extnp.nab.com.au,104.68.76.132,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"hackathon.api.extnp.nab.com.au.edgekey.net, e1049.x.akamaiedge.net",,,,,,
[x],hackathon.api.extnp.nab.com.au,184.25.158.58,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"hackathon.api.extnp.nab.com.au.edgekey.net, e1049.x.akamaiedge.net",,,,,,
[x],hello.ubank.com.au,210.247.231.244,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],hicaps.com.au,13.54.206.94,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,nabcts.mail.protection.outlook.com,"ns1.national.com.au, ns2.national.com.au","B64F-01D0-F402-B511-3A14-A89B-9E70-FD12, MS=ms70457041, v=spf1 include:mail1.nab.com.au include:mail2.hicaps.com.au ~all",,,,,,,
[x],homeloans.ubank.com.au,144.48.16.170,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],ibdownload-ibpilot.nab.com.au,104.102.38.232,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"ibpilot.nab.com.au.edgekey.net, e10876.x.akamaiedge.net",,,,,,
[x],ibdownload.nab.com.au,69.192.68.201,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"ib.nab.com.au.edgekey.net, e12433.x.akamaiedge.net",,,,,,
