new,host,a,soa,status_code,cname,aaaa,cdn,cdn-name,txt,ns,mx,has_internal_ips,internal_ips,caa
[x],3c-pre-lxa.mail.com,74.208.232.66,"ns-gmx.ui-dns.com, hostmaster.gmx.net",NOERROR,,,,,,,,,,
[x],3c-qa-bs.mail.com,213.165.67.181,"ns-gmx.ui-dns.com, hostmaster.gmx.net",NOERROR,,,,,,,,,,
[x],3ec654c4a717b076ae9ae8e379dee8ef791a4a8f.3.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],3ec95423cf4d9dec7140e4320d221495785f543f.1.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],4-elements.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],44d5.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],45b55c0a38f69f968830957aa9d601a52141349c.3.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],4603a27a002860327f2b99584420a43441a8f84d.3.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],46fb974d6a4c96fe4cd91875799a65139a04124a.1.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],48-courier2.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],4b630e76e0fb4528e52dad2d6d24a46cf513ad2f.1.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],4dd1742dfc7725db6192fc0da20aabaabc17a74d.2.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],5297592b46457473f429f572e0f7416d4507265c.1.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],59eevgfctq.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],5d74dfddc49dc9f9e32529939a2d854622b4644f.1.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],62a525b10ef765f7dc099b08b801933a4ddfc90a.2.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],6396db5866196bca41fbb7d601a30bdd0a6fde8b.1.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],65883a7eaf938f4c59495704e15344037f6c7acd.2.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],6771e525295d81cc029f922a5ecdd4383ce7a8ef.2.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],67e1a9e4b17a17211382f0636a0d24157471416f.3.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],6a64bc13f80e82b48498aa67ee521ee5288f5454.3.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],70e523952b8c5d5643e89031c9ff484668c66592.3.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],712c3109e6c6ede3a07f0a90c7584f606f721161.1.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],7249313a91ac8307288ab33700f711793504186c.3.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],74.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],781d392767300c19f85bf52046961c2c95417371.2.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],7ce52232cd45a2b63c407a24ed53178417983562.1.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],7fbc98be49c827b8ca8677c55bb8613c9dc4533f.2.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],7lcheck.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],7wkb5.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],7wkfz.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],8068db794a75be02d407fbab0227c847a1dfdbef.2.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],808fad5f09f00e2576e7766d96575604630d55a1.3.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],825a18dc382a10397268c54d1945695733b31112.2.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],840ekimae.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],87dd.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],885b654ba516b1499e05c7eb6f91705560df4491.1.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],892557ed48ad5fc7d03b70e9d2a2944953473455.3.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],8ba4b090eb64eca529fc50afc1eccefe8412ae9b.1.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],8ce95e525a686016768a10d20a61e52d537a41a1.1.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],8d637430258fc53441a01dc5db5053515d84454c.3.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],8f7f54f67ee91b8a68954c9e09315d537862e361.3.damoh.web.de,,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],905a056884d85a312578199e0bf92d2b408c507f.3.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],95b2.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],960d4fdc645f568e4225e5a8146047240e20d441.3.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],9b497639a969049f8a73508563d501493791263d.2.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],9dd85600473656d2f07f3416c08c7f792b89f57c.1.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],9f133d45b1c9c9a66aece5fea20bc6608e199fdb.2.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],9f7a5c58c19b79ab767d1716e2a7514e80340324.2.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],9fba225d83a9908dd94c7ecd7454c69007650dcf.1.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],9mrwtxkr.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],a-96-118-1-9.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],a-96-119-97-32.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],a005bucgts.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],a11.smartsurfer.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],a1bc8bd7dbeafd4447801b09ef6a666df321070b.3.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],a3647cf53def668903564479d87da52bca3069aa.3.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],a5da22269b27dd1582ba343b6c4f7b0535c18541.3.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],a69cd404867e2483c6c709ff7e16735d5fb0478a.1.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],a82ccd5d05398193b65804fe672344969048549a.1.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],abante.software.web.de,,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],abonnement.web.de,62.26.217.20,"ns-webde.ui-dns.de, dnsadmin.1und1.de",NOERROR,,,,,,,,,,
[x],abot-cl1-expe.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],ac4-ex07drvs02.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],academysdsu.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],accept-intwww-test.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],acceptatie-db2-corp.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],acceptatie-dns.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],acceptfms6.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],access-backup-bitlis.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
