new,host,a,cname,soa,status_code,cdn,cdn-name,aaaa,mx,txt,ns,has_internal_ips,internal_ips
,pgacsbc.intel.com,192.198.147.228,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,pgrailotp.intel.com,192.198.147.135,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,pim-microservices.intel.com,"34.208.164.253, 54.69.38.193, 35.161.24.196",k8s-pimmspro-pimmsgwi-ab08788a3f-659481044.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,pki.intel.com,"88.221.132.139, 88.221.132.202","certificates.intel.com.edgesuite.net, a243.d.akamai.net","n0d.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,plan.intel.com,130.35.201.120,,"ns1.intel.com, hostmaster.intel.com",NOERROR,True,oracle,,s334284386.m.en25.com,v=spf1 include:_netblocks.eloqua.com -all ,,,
,platformactivation-app.intel.com,192.198.164.173,prd1paw-act.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,platformactivation.intel.com,192.198.164.172,prd1paw-ops.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,platformsw.intel.com,23.37.59.110,"intel11.edgekey.net, e7842.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"2a02:26f0:3500:88e::1ea2, 2a02:26f0:3500:885::1ea2",,,,,
,platformsw2-origin.intel.com,198.175.96.189,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,platformsw2.intel.com,198.175.96.124,"platformsw2.intel.com.srip.net, srip47.globalredir.akadns.net, a47.srip1.akasrip.net.7c60afc6.1.cn.akasripcn.net, origin-platformsw2.intel.com, arms2vip.cps.intel.com","ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,plsuite-dev.intel.com,54.201.3.139,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,plum.intel.com,198.175.96.64,"plum.cps.intel.com, danube.cps.intel.com","ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,pma-dev.laas.intel.com,20.82.22.191,"witty-grass-0a62b771e.2.azurestaticapps.net, azurestaticapps2.trafficmanager.net, msha-slice-2-am2-1.msha-slice-2-am2-1-ase.p.azurewebsites.net, waws-prod-am2-71c8f842.sip.p.azurewebsites.windows.net, msha-slice-2-am2-0.msha-slice-2-am2-0-ase.p.azurewebsites.net, waws-prod-am2-7afcdb2f.sip.p.azurewebsites.windows.net","ns1-05.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
,pma-test.laas.intel.com,20.82.22.191,"happy-forest-0c6f18a1e.2.azurestaticapps.net, azurestaticapps2.trafficmanager.net, msha-slice-2-am2-1.msha-slice-2-am2-1-ase.p.azurewebsites.net, waws-prod-am2-71c8f842.sip.p.azurewebsites.windows.net","ns1-05.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
,pma.laas.intel.com,20.82.22.191,"proud-ocean-045548e1e.2.azurestaticapps.net, azurestaticapps2.trafficmanager.net, msha-slice-2-am2-1.msha-slice-2-am2-1-ase.p.azurewebsites.net, waws-prod-am2-71c8f842.sip.p.azurewebsites.windows.net","ns1-05.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
,pmc-dev.laas.intel.com,20.82.13.59,"witty-grass-0a62b771e.2.azurestaticapps.net, azurestaticapps2.trafficmanager.net, msha-slice-2-am2-0.msha-slice-2-am2-0-ase.p.azurewebsites.net, waws-prod-am2-7afcdb2f.sip.p.azurewebsites.windows.net, msha-slice-2-am2-1.msha-slice-2-am2-1-ase.p.azurewebsites.net, waws-prod-am2-71c8f842.sip.p.azurewebsites.windows.net","ns1-05.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
,pmc-test.laas.intel.com,20.82.22.191,"happy-forest-0c6f18a1e.2.azurestaticapps.net, azurestaticapps2.trafficmanager.net, msha-slice-2-am2-1.msha-slice-2-am2-1-ase.p.azurewebsites.net, waws-prod-am2-71c8f842.sip.p.azurewebsites.windows.net, msha-slice-2-am2-0.msha-slice-2-am2-0-ase.p.azurewebsites.net, waws-prod-am2-7afcdb2f.sip.p.azurewebsites.windows.net","ns1-05.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
,pmft-prd.eglb.intel.com,198.175.98.137,,"egeglb01.eglb.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,pmft-prd.intel.com,198.175.96.142,prd-pmft.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,pmft-preview.intel.com,192.198.167.72,psp-pmft.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,pmft-user-tool-prd.eglb.intel.com,,,"egeglb01.eglb.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,pmftapp-preview.intel.com,192.198.167.111,pmft-psp.eglb.intel.com,"egeglb01.eglb.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,pmftapp.intel.com,198.175.98.137,pmft-prd.eglb.intel.com,"egeglb01.eglb.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,pmftuser.cps.intel.com,192.198.165.115,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,points-asmo-na-form.intel.com,192.198.165.88,fm1w9w.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,points-asmona-form.cps.intel.com,192.198.165.227,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,popit-ft-prd.eglb.intel.com,198.175.98.70,,"egeglb01.eglb.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,popit-ft-qa.eglb.intel.com,192.198.172.59,,"egeglb01.eglb.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prcappzone.intel.com,198.175.96.183,"rebounder.intel.com, rebounder.eglb.intel.com","egeglb01.eglb.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd-arkrp.cps.intel.com,198.175.96.154,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd-corpredirector-web-glb.eglb.intel.com,,,"egeglb01.eglb.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd-monsoon.cps.intel.com,198.175.96.32,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd-orsc2a.cps.intel.com,192.198.160.101,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd-pmft.cps.intel.com,198.175.96.142,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd-sttdisti.cps.intel.com,198.175.96.134,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1cdbmbv2w.cps.intel.com,192.198.164.45,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1egain3w.cps.intel.com,192.198.165.224,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1fmbswb-wss.cps.intel.com,192.198.165.223,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1fmbswb.cps.intel.com,192.198.165.170,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1iats.cps.intel.com,192.198.165.44,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1iatsservicetool.cps.intel.com,192.198.165.92,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1idz-crm.cps.intel.com,192.198.165.139,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1idz-w01.cps.intel.com,192.198.165.140,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1idz-w02.cps.intel.com,,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1idz.cps.intel.com,192.198.165.138,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1kratos.cps.intel.com,192.198.164.219,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1mat.cps.intel.com,192.198.165.87,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1mdfw.cps.intel.com,192.198.165.244,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1mren2w.cps.intel.com,192.198.165.237,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1mz1.cps.intel.com,192.198.164.33,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1pctd.cps.intel.com,192.198.165.76,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1pvpx.cps.intel.com,192.198.164.15,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1qdms.cps.intel.com,192.198.164.153,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1rcm2w.cps.intel.com,198.175.96.176,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1rsweb.cps.intel.com,192.198.165.147,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1rv7w.cps.intel.com,192.198.165.242,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1sgateway.cps.intel.com,192.198.164.138,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1sgatewaycr.cps.intel.com,192.198.164.140,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1sgatewaye2e.cps.intel.com,192.198.164.139,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1sgatewaygbg.cps.intel.com,192.198.164.212,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1sgatewayid.cps.intel.com,192.198.165.71,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1snopk.cps.intel.com,192.198.164.41,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1summit.cps.intel.com,192.198.164.239,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1tas3w.cps.intel.com,192.198.165.233,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd1warser.cps.intel.com,192.198.164.55,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd2pgbswb-wss.cps.intel.com,192.198.144.15,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd2pgbswb.cps.intel.com,192.198.144.13,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prd2snopk.cps.intel.com,198.175.96.69,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prdsupftp.cps.intel.com,,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,pre-intelinsideprogram.intel.com,192.198.167.13,pre-intelinsideprogram.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,pre.api.portal.trustedservices.intel.com,23.96.106.35,"api-pre.portal.azure-api.net, apimgmthsh9bzwfs5jd5bcr31ab0nva9xmpl13wkjwhmsxetzl.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,
,pre.api.trustedservices.intel.com,23.96.106.35,"api-pre.azure-api.net, apimgmttmxprzfvug1fv0qif9oceamjma3bfnkfhpfkocrea42.trafficmanager.net, api-pre-eastus-01.regional.azure-api.net, apimgmthsh9bzwfs5jd5bcr31ab0nva9xmpl13wkjwhmsxetzl.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,
,pre1-ias.intel.com,"18.211.59.83, 35.169.74.68",pre1-ias.tsnp.adsdcsp.com,"ns-801.awsdns-36.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,pre1-iasbroker.intel.com,"3.234.64.219, 3.215.155.44",pre1-iasbroker.tsnp.adsdcsp.com,"ns-801.awsdns-36.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,pre1-trustedservices.eglb.intel.com,,,"egeglb01.eglb.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,pre1-trustedservices.intel.com,"18.173.233.109, 18.173.233.104, 18.173.233.72, 18.173.233.89",ts-pre1.tsnp.adsdcsp.com,"ns-801.awsdns-36.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,
,pre1-tsci.intel.com,"52.222.214.81, 52.222.214.94, 52.222.214.89, 52.222.214.40",ts-pre1.tsnp.adsdcsp.com,"ns-801.awsdns-36.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,
,pre1-upgrades.intel.com,"52.222.139.85, 52.222.139.109, 52.222.139.83, 52.222.139.19",pre1-upgrades.tsnp.adsdcsp.com,"ns-801.awsdns-36.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,
,pre1sgcr.cps.intel.com,192.198.166.156,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,pre1supplier.cps.intel.com,192.198.166.28,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,precache-ssl-o.intel.com,192.198.166.177,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prechanneltraining.intel.com,13.91.95.74,,"ns1.intel.com, hostmaster.intel.com",NOERROR,True,azure,,,,,,
,preh2olite-test.intel.com,198.175.112.246,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,preh2olite01.intel.com,192.198.166.232,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,preh2olite02.intel.com,192.198.166.233,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,preh2olite21.intel.com,192.198.166.203,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prehsdext.cps.intel.com,192.198.166.78,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,premier.cps.intel.com,192.198.165.245,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,premier.intel.com,23.222.53.96,"intel11.edgekey.net, e7842.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"2a02:26f0:c900:290::1ea2, 2a02:26f0:c900:29b::1ea2",,,,,
,premierbench.intel.com,192.198.167.215,premierdev.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,premiercons.intel.com,192.198.167.215,premierdev.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,premierdev.intel.com,192.198.167.215,premierdev.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,premierit.intel.com,192.198.165.191,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,premierps.cps.intel.com,,premierdev.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,premierps.intel.com,192.198.167.215,premierdev.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,premiersupport-scft.intel.com,192.198.160.153,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prepartneruniversity.intel.com,54.243.208.10,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prepcache-www-o.intel.com,192.198.166.180,fmqa-pcache-www-o.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prepim-microservices.intel.com,"52.52.174.211, 52.9.92.149",k8s-pimmspre-pimmsppg-af875f043d-1176679891.us-west-1.elb.amazonaws.com,"ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,prepmftuser.cps.intel.com,192.198.167.111,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prepoints-asmo-na-form.intel.com,192.198.167.243,stg1w9wf.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prepoints-asmona-form.intel.com,192.198.167.241,stg1w9w.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,preprod-gameplay.intel.com,192.198.165.84,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,preprod-gameplayapi.intel.com,192.198.167.22,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,preprod-post-silicon-ev.intel.com,192.198.166.163,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,pressl.intel.com,192.198.166.181,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,presync.intel.com,192.198.167.168,sync.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,preview-challengeme.intel.com,52.24.81.224,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,preview-edc.intel.com,40.112.243.28,"inteledcstage.azurewebsites.net, waws-prod-bay-011a.sip.azurewebsites.windows.net, waws-prod-bay-011a.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,
,preview-educate.intel.com,192.198.167.136,tst1edweb.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,preview-marketingstudio.intel.com,104.81.225.45,"intel11.edgekey.net, e7842.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"2a02:26f0:d200:493::1ea2, 2a02:26f0:d200:483::1ea2",,,,,
,preview.intel.com,192.198.164.211,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,prewelcome.intel.com,192.198.166.182,fmqa-login.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,processormatch.intel.com,192.198.160.90,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,promocanal.intel.com,54.207.74.70,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,proserv.intel.com,,d222mw8em2o2nc.cloudfront.net,"ns-229.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,"ns-1101.awsdns-09.org, ns-1689.awsdns-19.co.uk, ns-229.awsdns-28.com, ns-914.awsdns-50.net",,
,prv-bombuilder.intel.com,198.175.66.204,lbauto-198-175-66-204.odce.intel.net,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,ps-cpmobile.intel.com,198.175.96.175,ps-learn.eglb.intel.com,"egeglb01.eglb.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,ps-learn.cps.intel.com,198.175.96.175,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,ps-learn.eglb.intel.com,198.175.96.175,,"egeglb01.eglb.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,ps-learn.intel.com,,ps-learn.eglb.intel.com,"egeglb01.eglb.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,ps-learn2.cps.intel.com,198.175.96.185,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,ps-learn2.intel.com,198.175.96.185,ps-learn2.eglb.intel.com,"egeglb01.eglb.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,ps-learn4.cps.intel.com,10.9.154.82,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,True,10.9.154.82
,ps-learn4.intel.com,10.9.154.82,ps-learn4.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,True,10.9.154.82
,ps.sgx.trustedservices.intel.com,20.121.255.236,"liv21-ps.az.sgxprod.adsdcsp.com, liv21-green-ps.az.sgxprod.adsdcsp.com","ns1-05.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,,,,,,
,psirtw.cps.intel.com,192.198.165.216,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,psp-downpour.cps.intel.com,192.198.166.228,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,psp-mtws.cps.intel.com,192.198.166.91,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,psp-pmft.cps.intel.com,192.198.167.72,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,pss.intel.com,143.182.2.194,pssit.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,pt.intel.com,10.124.3.16,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,True,10.124.3.16
,ptk1-ag.westeurope.cloudapp.intel.com,255.255.255.255,ptk1-ag.westeurope.cloudapp.azure.com,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,True,255.255.255.255
,ptk1.westeurope.cloudapp.intel.com,104.45.66.131,ptk1.westeurope.cloudapp.azure.com,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,
,ptk1sec.westeurope.cloudapp.intel.com,52.178.24.122,ptk1sec.westeurope.cloudapp.azure.com,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,
,pushmpilot.cps.intel.com,192.198.166.95,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,pvpxws.intel.com,,,,NOERROR,,,,,,,,
,pvpxws02-prd.intel.com,,,,NOERROR,,,,,,,,
,py.intel.com,146.152.230.12,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,qa-entitlementhub-erpm.intel.com,192.198.172.74,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,qa-entitlementhub.intel.com,192.198.172.16,qa-entitlementhub.eglb.intel.com,"egeglb01.eglb.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,qa-learningstudio.intel.com,52.24.87.184,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,qa.mwom.intel.com,52.37.131.231,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,qan8d-shared-tst.cps.intel.com,192.198.144.30,tsqan2w.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,qatest-atom.amr.ith.intel.com,192.198.167.52,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,qatest-sharepoint.amr.ith.intel.com,192.198.167.52,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,qatest-sp2010.amr.ith.intel.com,192.198.167.52,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,qdms-tst.intel.com,192.198.166.149,tst1qdms.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,qdms.intel.com,192.198.164.153,prd1qdms.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,qs2-registrationcenter.cps.intel.com,192.198.167.253,tst1ircw.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,qs2-ws-registrationcenter.cps.intel.com,35.172.177.173,wsregcenter.dev.rc2.infra-host.com,"ns-1055.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,qs2-ws-registrationcenter.intel.com,35.172.177.173,wsregcenter.dev.rc2.infra-host.com,"ns-1055.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,quickitticket-preprod.intel.com,192.198.167.63,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,r005s006sh23lcdc01.evfe.intel.com,198.175.100.247,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,ra.ddcloud.intel.com,192.55.48.183,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,rcmlicense.intel.com,198.175.96.176,prd1rcm2w.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,rconnect-adc.intel.com,198.175.98.105,rconnect-adc.eglb.intel.com,"egeglb01.eglb.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,rconnect.intel.com,192.198.164.191,rconnect.eglb.intel.com,"egeglb01.eglb.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,rconnectfm.intel.com,192.55.53.25,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,realsenseapp.intel.com,13.91.95.74,,"ns1.intel.com, hostmaster.intel.com",NOERROR,True,azure,,,,,,
,realsenseappchallenge.intel.com,192.198.165.191,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,realsensesupport.intel.com,"104.18.249.37, 104.18.248.37",intel.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,mail-pod-19.int.zendesk.com,"pod=19, v=spf1 include:mail.zendesk.com ~all",,,
,rebounder.eglb.intel.com,198.175.96.183,,"egeglb01.eglb.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,recognition.intel.com,50.21.166.31,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,mail.rideau.com,"v=spf1 ip4:70.35.160.16 ip4:70.35.160.12 ip4:70.35.160.13 ip4:50.21.166.19 ip4:50.21.166.20 include:spf.protection.outlook.com a:emailus.freshdesk.com -all, MS=ms86763608",,,
,registrationcenter-download-qa.intel.com,"92.123.77.19, 92.123.77.18","registrationcenter-download-qa-dd.intel.com.edgesuite.net, a1972.d.akamai.net","n0d.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,registrationcenter-download.intel.com,"23.213.161.31, 23.213.161.7","registrationcenter-download-dd.intel.com.edgesuite.net, a1928.d.akamai.net","n0d.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,registrationcenter-ndaorigin.intel.com,192.198.164.87,registrationcenter-ndaorigin.cps.intel.com,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,registrationcenter-ssl.intel.com,,"registrationcenter-ssl.intel.com-dd.edgesuite.net, a1819.d.akamai.net","n0d.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,registrationcenter.cps.intel.com,192.198.164.124,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,registrationcenter.eglb.intel.com,,,"egeglb01.eglb.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,registrationcenter.intel.com,13.91.95.74,,"ns1.intel.com, hostmaster.intel.com",NOERROR,True,azure,,,,,,
,rel22172.intel.com,198.175.98.52,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,reltest22172.intel.com,198.175.98.101,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,remote.intel.com,146.152.205.22,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,remoteapps-ha.intel.com,134.191.233.168,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,remoteapps.cps.intel.com,192.198.166.202,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,remotehost.intel.com,13.57.73.50,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
,remotesdp.intel.com,146.152.205.17,,"ns1.intel.com, hostmaster.intel.com",NOERROR,,,,,,,,
